kayit_ts,tarih,pist,seq,ilk_saat,config,ayak,kosu_no,race_kod,saat,secim,banker,nat,kazanan,tuttu,sonuclandi
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,orta,3,7,226501,16:30,"4,7",0,2,2.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,orta,4,8,226503,17:00,"3,6",0,2,5.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,orta,5,9,226493,17:30,"4,14",0,2,15.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,orta,6,10,226508,18:00,"11,15,20",0,3,12.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis,1,5,226492,15:30,"8,9",0,2,15.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis,2,6,226511,16:00,"5,10",0,2,14.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis,3,7,226501,16:30,"4,7",0,2,2.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis,4,8,226503,17:00,"1,3,6",0,3,5.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis,5,9,226493,17:30,"4,14,15",0,3,15.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis,6,10,226508,18:00,"11,15,20",0,3,12.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis900,1,5,226492,15:30,"3,8,9",0,3,15.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis900,2,6,226511,16:00,"5,10,13",0,3,14.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis900,3,7,226501,16:30,"1,4,7",0,3,2.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis900,4,8,226503,17:00,"1,3,6",0,3,5.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis900,5,9,226493,17:30,"4,14,15",0,3,15.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,genis900,6,10,226508,18:00,"11,15,20",0,3,12.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,acgozlu900,1,5,226492,15:30,"1,3,8,9",0,4,15.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,acgozlu900,2,6,226511,16:00,"3,5,8,10,13",0,5,14.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,acgozlu900,3,7,226501,16:30,7,0,1,2.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,acgozlu900,4,8,226503,17:00,"1,2,3,5,6",0,5,5.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,acgozlu900,5,9,226493,17:30,"2,3,4,8,10,12,13,14,15",0,9,15.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,acgozlu900,6,10,226508,18:00,20,0,1,12.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,bot1_900,1,5,226492,15:30,"1,2,3,8,9,12",0,6,15.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,bot1_900,2,6,226511,16:00,"5,9",0,2,14.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,bot1_900,3,7,226501,16:30,"1,5",0,2,2.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,bot1_900,4,8,226503,17:00,"1,2,5",0,3,5.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,bot1_900,5,9,226493,17:30,"2,4,14",0,3,15.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,bot1_900,6,10,226508,18:00,"7,11,12,20",0,4,12.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,ayrisma900,1,5,226492,15:30,"1,3,8,9",0,4,15.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,ayrisma900,2,6,226511,16:00,"3,5,8,10,13",0,5,14.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,ayrisma900,3,7,226501,16:30,7,0,1,2.0,0.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,ayrisma900,4,8,226503,17:00,"1,2,3,5,6",0,5,5.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,ayrisma900,5,9,226493,17:30,"2,3,4,8,10,12,13,14,15",0,9,15.0,1.0,2026-07-31
2026-07-31 15:00,2026-07-31,BURSA,2,15:30,ayrisma900,6,10,226508,18:00,20,0,1,12.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,dar,1,1,226496,17:45,4,0,1,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,dar,2,2,226504,18:30,"2,3",0,2,2.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,dar,3,3,226499,19:00,3,1,1,3.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,dar,4,4,226495,19:30,"4,9",0,2,8.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,dar,5,5,226509,20:00,"1,2",0,2,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,dar,6,6,226502,20:30,"3,5",0,2,1.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,orta,1,1,226496,17:45,"4,5",0,2,5.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,orta,2,2,226504,18:30,"2,3",0,2,2.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,orta,3,3,226499,19:00,3,1,1,3.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,orta,4,4,226495,19:30,"4,9",0,2,8.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,orta,5,5,226509,20:00,"1,2,7",0,3,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,orta,6,6,226502,20:30,"3,4,5",0,3,1.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis,1,1,226496,17:45,"4,5,7",0,3,5.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis,2,2,226504,18:30,"1,2,3",0,3,2.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis,3,3,226499,19:00,3,1,1,3.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis,4,4,226495,19:30,"3,4,9",0,3,8.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis,5,5,226509,20:00,"1,2,7",0,3,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis,6,6,226502,20:30,"3,4,5",0,3,1.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis900,1,1,226496,17:45,"4,5,7",0,3,5.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis900,2,2,226504,18:30,"1,2,3,4",0,4,2.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis900,3,3,226499,19:00,3,1,1,3.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis900,4,4,226495,19:30,"3,4,7,9",0,4,8.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis900,5,5,226509,20:00,"1,2,3,7",0,4,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,genis900,6,6,226502,20:30,"3,4,5,6",0,4,1.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,acgozlu900,1,1,226496,17:45,"3,4,5,7,8",0,5,5.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,acgozlu900,2,2,226504,18:30,"1,2,3,4,5",0,5,2.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,acgozlu900,3,3,226499,19:00,3,1,1,3.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,acgozlu900,4,4,226495,19:30,"4,9",0,2,8.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,acgozlu900,5,5,226509,20:00,"1,2,3,6,7,8",0,6,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,acgozlu900,6,6,226502,20:30,"3,4,5",0,3,1.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,bot1_900,1,1,226496,17:45,"4,5",0,2,5.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,bot1_900,2,2,226504,18:30,"1,2",0,2,2.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,bot1_900,3,3,226499,19:00,"2,3,5,6",0,4,3.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,bot1_900,4,4,226495,19:30,"1,2,3,4,6,7,8,9,10",0,9,8.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,bot1_900,5,5,226509,20:00,3,0,1,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,bot1_900,6,6,226502,20:30,"1,2,3,4,5,6",0,6,1.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,ayrisma900,1,1,226496,17:45,"3,4,5,7",0,4,5.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,ayrisma900,2,2,226504,18:30,"1,2,3,4,5",0,5,2.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,ayrisma900,3,3,226499,19:00,3,1,1,3.0,1.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,ayrisma900,4,4,226495,19:30,"4,9",0,2,8.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,ayrisma900,5,5,226509,20:00,"1,2,3,7,8",0,5,5.0,0.0,2026-07-31
2026-07-31 17:15,2026-07-31,ISTANBUL,1,17:45,ayrisma900,6,6,226502,20:30,"3,4,5,6",0,4,1.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,dar,1,3,226499,19:00,3,0,1,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,dar,2,4,226495,19:30,4,0,1,8.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,dar,3,5,226509,20:00,"1,2",0,2,5.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,dar,4,6,226502,20:30,"3,5",0,2,1.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,dar,5,7,226506,21:00,"3,4",0,2,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,dar,6,8,226505,21:30,"3,6",0,2,10.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,orta,1,3,226499,19:00,"3,8",0,2,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,orta,2,4,226495,19:30,"4,9",0,2,8.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,orta,3,5,226509,20:00,"1,2",0,2,5.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,orta,4,6,226502,20:30,"3,5",0,2,1.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,orta,5,7,226506,21:00,"3,4",0,2,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,orta,6,8,226505,21:30,"3,5,6",0,3,10.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis,1,3,226499,19:00,"3,8",0,2,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis,2,4,226495,19:30,"4,9",0,2,8.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis,3,5,226509,20:00,"1,2",0,2,5.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis,4,6,226502,20:30,"3,4,5",0,3,1.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis,5,7,226506,21:00,"3,4,5",0,3,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis,6,8,226505,21:30,"3,5,6",0,3,10.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis900,1,3,226499,19:00,"2,3,8",0,3,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis900,2,4,226495,19:30,"2,4,9",0,3,8.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis900,3,5,226509,20:00,"1,2,7",0,3,5.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis900,4,6,226502,20:30,"3,4,5",0,3,1.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis900,5,7,226506,21:00,"3,4,5",0,3,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,genis900,6,8,226505,21:30,"3,5,6",0,3,10.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,acgozlu900,1,3,226499,19:00,3,0,1,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,acgozlu900,2,4,226495,19:30,"2,4,9",0,3,8.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,acgozlu900,3,5,226509,20:00,"1,2,3,4,5,6,7,8,9,10",0,10,5.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,acgozlu900,4,6,226502,20:30,"3,4,5,6",0,4,1.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,acgozlu900,5,7,226506,21:00,3,0,1,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,acgozlu900,6,8,226505,21:30,"1,3,5,6,7,9,10",0,7,10.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,bot1_900,1,3,226499,19:00,"2,3,5",0,3,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,bot1_900,2,4,226495,19:30,"1,2,3,4,7,9,10",0,7,8.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,bot1_900,3,5,226509,20:00,3,0,1,5.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,bot1_900,4,6,226502,20:30,"1,2,3,4,5",0,5,1.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,bot1_900,5,7,226506,21:00,"4,7,10,12",0,4,3.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,bot1_900,6,8,226505,21:30,"3,7",0,2,10.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,ayrisma900,1,3,226499,19:00,3,0,1,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,ayrisma900,2,4,226495,19:30,"2,4,7,9",0,4,8.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,ayrisma900,3,5,226509,20:00,"1,2,3,4,5,6,7,8,10",0,9,5.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,ayrisma900,4,6,226502,20:30,"3,4,5,6",0,4,1.0,0.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,ayrisma900,5,7,226506,21:00,3,0,1,3.0,1.0,2026-07-31
2026-07-31 18:30,2026-07-31,ISTANBUL,2,19:00,ayrisma900,6,8,226505,21:30,"3,5,6,7,9,10",0,6,10.0,1.0,2026-07-31
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,dar,1,1,226520,13:30,6,0,1,6.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,dar,2,2,226512,14:00,4,0,1,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,dar,3,3,226521,14:30,"4,8",0,2,8.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,dar,4,4,226522,15:00,"7,10",0,2,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,dar,5,5,226514,15:30,"2,8",0,2,4.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,dar,6,6,226519,16:00,"2,4",0,2,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,orta,1,1,226520,13:30,"3,6",0,2,6.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,orta,2,2,226512,14:00,"1,4",0,2,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,orta,3,3,226521,14:30,"4,8",0,2,8.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,orta,4,4,226522,15:00,"7,10",0,2,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,orta,5,5,226514,15:30,"2,8",0,2,4.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,orta,6,6,226519,16:00,"2,3,4",0,3,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis,1,1,226520,13:30,"3,6",0,2,6.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis,2,2,226512,14:00,"1,4",0,2,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis,3,3,226521,14:30,"4,8",0,2,8.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis,4,4,226522,15:00,"5,7,10",0,3,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis,5,5,226514,15:30,"2,7,8",0,3,4.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis,6,6,226519,16:00,"2,3,4",0,3,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis900,1,1,226520,13:30,"3,6,7",0,3,6.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis900,2,2,226512,14:00,"1,2,4",0,3,2.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis900,3,3,226521,14:30,"2,4,8",0,3,8.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis900,4,4,226522,15:00,"5,7,10",0,3,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis900,5,5,226514,15:30,"2,7,8",0,3,4.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,genis900,6,6,226519,16:00,"2,3,4",0,3,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,acgozlu900,1,1,226520,13:30,"2,3,6,7,10",0,5,6.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,acgozlu900,2,2,226512,14:00,4,0,1,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,acgozlu900,3,3,226521,14:30,"1,2,4,5,6,8",0,6,8.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,acgozlu900,4,4,226522,15:00,"7,10",0,2,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,acgozlu900,5,5,226514,15:30,"1,2,4,7,8,9,10",0,7,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,acgozlu900,6,6,226519,16:00,"2,4",0,2,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,bot1_900,1,1,226520,13:30,6,0,1,6.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,bot1_900,2,2,226512,14:00,"1,2,4,9",0,4,2.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,bot1_900,3,3,226521,14:30,"1,2,4,8,9",0,5,8.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,bot1_900,4,4,226522,15:00,"2,3,5,7,10",0,5,2.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,bot1_900,5,5,226514,15:30,"1,8,10",0,3,4.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,bot1_900,6,6,226519,16:00,"2,3,4",0,3,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,ayrisma900,1,1,226520,13:30,6,0,1,6.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,ayrisma900,2,2,226512,14:00,"1,2,4,9",0,4,2.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,ayrisma900,3,3,226521,14:30,"1,2,3,4,5,6,8",0,7,8.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,ayrisma900,4,4,226522,15:00,"7,10",0,2,2.0,0.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,ayrisma900,5,5,226514,15:30,"1,2,3,4,7,8,9,10",0,8,4.0,1.0,2026-08-01
2026-08-01 13:00,2026-08-01,ANKARA,1,13:30,ayrisma900,6,6,226519,16:00,"2,4",0,2,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,dar,1,4,226522,15:00,7,0,1,2.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,dar,2,5,226514,15:30,"1,10",0,2,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,dar,3,6,226519,16:00,"2,4",0,2,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,dar,4,7,226518,16:30,1,1,1,1.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,dar,5,8,226524,17:00,"1,4",0,2,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,dar,6,9,226513,17:30,"1,3",0,2,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,orta,1,4,226522,15:00,"7,10",0,2,2.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,orta,2,5,226514,15:30,"1,10",0,2,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,orta,3,6,226519,16:00,"2,4",0,2,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,orta,4,7,226518,16:30,1,1,1,1.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,orta,5,8,226524,17:00,"1,4,6",0,3,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,orta,6,9,226513,17:30,"1,3,6",0,3,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis,1,4,226522,15:00,"3,7,10",0,3,2.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis,2,5,226514,15:30,"1,2,10",0,3,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis,3,6,226519,16:00,"2,4,6",0,3,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis,4,7,226518,16:30,1,1,1,1.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis,5,8,226524,17:00,"1,4,6",0,3,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis,6,9,226513,17:30,"1,3,6",0,3,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis900,1,4,226522,15:00,"3,7,10",0,3,2.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis900,2,5,226514,15:30,"1,2,8,10",0,4,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis900,3,6,226519,16:00,"2,3,4,6",0,4,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis900,4,7,226518,16:30,1,1,1,1.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis900,5,8,226524,17:00,"1,2,4,6",0,4,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,genis900,6,9,226513,17:30,"1,3,6,9",0,4,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,acgozlu900,1,4,226522,15:00,"1,2,3,4,5,6,7,8,9,10,11",0,11,2.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,acgozlu900,2,5,226514,15:30,"1,2,3,4,7,8,9,10",0,8,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,acgozlu900,3,6,226519,16:00,"2,4",0,2,4.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,acgozlu900,4,7,226518,16:30,1,1,1,1.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,acgozlu900,5,8,226524,17:00,1,0,1,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,acgozlu900,6,9,226513,17:30,"1,3,6,7,9",0,5,4.0,0.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,bot1_900,1,4,226522,15:00,"2,3,5,7,10",0,5,2.0,1.0,2026-08-01
2026-08-01 14:31,2026-08-01,ANKARA,2,15:00,bot1_900,2,5,226514,15:30,"1,2,8,10",0,4,4.0,0.0,2026-08-01
